Sex,Age_group,Housing,Purpose,Risk_per_purpose,Credit amount,Duration,Financial_profile,Saving accounts,Checking account,Job_type,Duration_estimated,Checking_score,Saving_score,Duration_score,Job_score,Risk_per_purpose_score,Internal_Risk_Score,PD_internal,Decision_credito,Score_version
male,46-55,free,car,bajo riesgo,9277,24,No_tiene / No_tiene,,,cualificado,19-24,1.0,1.0,0.26758052058674353,0.3,0.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,2181,30,No_tiene / moderate,,moderate,cualificado,25-30,0.5,1.0,0.34974096978557817,0.3,0.0,2.149740969785578,0.42030319331830046,Aprobado automatico,Credit_risk_v1
female,56-65,own,radio/TV,alto riesgo,1098,18,little / No_tiene,little,,desempleado,13-18,1.0,0.75,0.18946457081379978,1.0,1.0,3.9394645708138,0.7702181622572416,Rechazado,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,4057,24,little / moderate,little,moderate,cualificado,19-24,0.5,0.75,0.26758052058674353,0.3,1.0,3.8175805205867435,0.7463881956496323,Rechazado,Credit_risk_v1
female,46-55,own,education,bajo riesgo,795,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,0.0,1.91647118646193,0.3746958219123508,Aprobado automatico,Credit_risk_v1
male,26-35,own,business,bajo riesgo,2825,24,No_tiene / moderate,,moderate,cualificado,19-24,0.5,1.0,0.26758052058674353,0.3,0.0,3.0675805205867435,0.599753136161434,Revision manual,Credit_risk_v1
male,0-25,own,business,bajo riesgo,15672,48,little / moderate,little,moderate,cualificado,43-48,0.5,0.75,0.6147386076544852,0.3,0.0,3.164738607654485,0.6187488453306843,Revision manual,Credit_risk_v1
male,26-35,own,car,bajo riesgo,6614,36,little / No_tiene,little,,muy cualificado,31-36,1.0,0.75,0.43527528164806206,0.0,0.0,3.185275281648062,0.6227640405476683,Revision manual,Credit_risk_v1
male,36-45,rent,car,bajo riesgo,7824,28,No_tiene / No_tiene,,,cualificado,25-30,1.0,1.0,0.3219516401426915,0.3,0.0,3.6219516401426914,0.7081401256209346,Rechazado,Credit_risk_v1
male,36-45,own,business,bajo riesgo,2442,27,little / little,little,little,muy cualificado,25-30,0.75,0.75,0.30820346803447984,0.0,0.0,2.80820346803448,0.549041443453601,Revision manual,Credit_risk_v1
male,46-55,own,radio/TV,alto riesgo,1829,15,little / No_tiene,little,,cualificado,13-18,1.0,0.75,0.1522335991272839,0.3,1.0,3.202233599127284,0.6260796190708489,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,2171,12,little / little,little,little,no cualificado,7-12,0.75,0.75,0.11647118646192987,0.6,0.0,2.2164711864619298,0.4333498457076301,Aprobado automatico,Credit_risk_v1
male,26-35,own,car,bajo riesgo,5800,36,little / moderate,little,moderate,cualificado,31-36,0.5,0.75,0.43527528164806206,0.3,0.0,2.985275281648062,0.583661358017482,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1169,18,No_tiene / No_tiene,,,cualificado,13-18,1.0,1.0,0.18946457081379978,0.3,1.0,3.4894645708137997,0.6822371265643226,Rechazado,Credit_risk_v1
male,26-35,own,car,bajo riesgo,8947,36,No_tiene / No_tiene,,,muy cualificado,31-36,1.0,1.0,0.43527528164806206,0.0,0.0,3.435275281648062,0.671642393710401,Rechazado,Credit_risk_v1
female,26-35,rent,radio/TV,alto riesgo,2606,21,little / little,little,little,muy cualificado,19-24,0.75,0.75,0.22796289202471912,0.0,1.0,3.727962892024719,0.7288667472557874,Rechazado,Credit_risk_v1
female,26-35,own,furniture/equipment,alto riesgo,1592,12,rich / No_tiene,rich,,cualificado,7-12,1.0,0.0,0.11647118646192987,0.3,1.0,2.41647118646193,0.4724525282378163,Aprobado automatico,Credit_risk_v1
female,26-35,rent,furniture/equipment,alto riesgo,2186,15,No_tiene / No_tiene,,,no cualificado,13-18,1.0,1.0,0.1522335991272839,0.6,1.0,3.7522335991272837,0.733611996028861,Rechazado,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,4153,18,little / little,little,little,cualificado,13-18,0.75,0.75,0.18946457081379978,0.3,1.0,3.9894645708137997,0.7799938328897881,Rechazado,Credit_risk_v1
male,36-45,rent,car,bajo riesgo,2625,16,little / little,little,little,cualificado,13-18,0.75,0.75,0.16449207666095705,0.3,0.0,2.9644920766609566,0.5795979626846293,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,3485,20,No_tiene / No_tiene,,,cualificado,19-24,1.0,1.0,0.2149992768057157,0.3,0.0,3.5149992768057157,0.6872295040738402,Rechazado,Credit_risk_v1
male,36-45,free,car,bajo riesgo,10477,36,No_tiene / No_tiene,,,cualificado,31-36,1.0,1.0,0.43527528164806206,0.3,0.0,3.735275281648062,0.7302964175056803,Rechazado,Credit_risk_v1
male,36-45,rent,radio/TV,alto riesgo,1386,15,No_tiene / No_tiene,,,cualificado,13-18,1.0,1.0,0.1522335991272839,0.3,1.0,3.4522335991272834,0.6749579722335816,Rechazado,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,1278,24,little / No_tiene,little,,muy cualificado,19-24,1.0,0.75,0.26758052058674353,0.0,1.0,3.0175805205867436,0.5899774655288874,Revision manual,Credit_risk_v1
male,0-25,rent,radio/TV,alto riesgo,1107,12,little / little,little,little,muy cualificado,7-12,0.75,0.75,0.11647118646192987,0.0,1.0,2.61647118646193,0.5115552107680026,Revision manual,Credit_risk_v1
male,0-25,own,car,bajo riesgo,3763,21,No_tiene / little,,little,no cualificado,19-24,0.75,1.0,0.22796289202471912,0.6,0.0,3.5779628920247193,0.6995397353581477,Rechazado,Credit_risk_v1
male,26-35,own,education,bajo riesgo,3711,36,No_tiene / moderate,,moderate,cualificado,31-36,0.5,1.0,0.43527528164806206,0.3,0.0,3.235275281648062,0.6325397111802148,Revision manual,Credit_risk_v1
female,46-55,own,car,bajo riesgo,3594,15,little / No_tiene,little,,no cualificado,13-18,1.0,0.75,0.1522335991272839,0.6,0.0,3.5022335991272837,0.6847336428661281,Rechazado,Credit_risk_v1
female,26-35,own,car,bajo riesgo,3195,9,No_tiene / moderate,,moderate,no cualificado,7-12,0.5,1.0,0.0824692444233059,0.6,0.0,3.1824692444233063,0.6222154226338307,Revision manual,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,4454,36,little / No_tiene,little,,cualificado,31-36,1.0,0.75,0.43527528164806206,0.3,1.0,4.485275281648062,0.8769314769938786,Rechazado,Credit_risk_v1
female,0-25,own,furniture/equipment,alto riesgo,4736,24,little / moderate,little,moderate,no cualificado,19-24,0.5,0.75,0.26758052058674353,0.6,1.0,4.117580520586744,0.8050422194449116,Rechazado,Credit_risk_v1
female,0-25,own,radio/TV,alto riesgo,2991,30,No_tiene / moderate,,moderate,cualificado,25-30,0.5,1.0,0.34974096978557817,0.3,1.0,4.149740969785578,0.8113300186201625,Rechazado,Credit_risk_v1
male,26-35,own,business,bajo riesgo,2142,11,rich / No_tiene,rich,,cualificado,7-12,1.0,0.0,0.10492336888023829,0.3,0.0,1.4049233688802383,0.2746813623628183,Aprobado automatico,Credit_risk_v1
male,26-35,rent,business,bajo riesgo,3161,24,little / little,little,little,cualificado,19-24,0.75,0.75,0.26758052058674353,0.3,0.0,3.0675805205867435,0.599753136161434,Revision manual,Credit_risk_v1
female,26-35,own,vacation/others,alto riesgo,18424,48,little / moderate,little,moderate,muy cualificado,43-48,0.5,0.75,0.6147386076544852,0.0,1.0,3.864738607654485,0.7556082341863362,Rechazado,Credit_risk_v1
male,26-35,own,car,bajo riesgo,2848,10,moderate / No_tiene,moderate,,cualificado,7-12,1.0,0.5,0.09358387076573756,0.3,0.0,2.8935838707657373,0.5657344573651001,Revision manual,Credit_risk_v1
male,66+,own,car,bajo riesgo,14896,6,little / little,little,little,muy cualificado,0-6,0.75,0.75,0.050697028491100485,0.0,0.0,2.5506970284911006,0.49869548067888425,Aprobado automatico,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,2359,24,moderate / little,moderate,little,cualificado,19-24,0.75,0.5,0.26758052058674353,0.3,1.0,3.8175805205867435,0.7463881956496323,Rechazado,Credit_risk_v1
male,36-45,rent,furniture/equipment,alto riesgo,3345,24,little / little,little,little,muy cualificado,19-24,0.75,0.75,0.26758052058674353,0.0,1.0,3.7675805205867436,0.7366125250170857,Rechazado,Credit_risk_v1
female,26-35,own,furniture/equipment,alto riesgo,1817,18,little / No_tiene,little,,cualificado,13-18,1.0,0.75,0.18946457081379978,0.3,1.0,3.2394645708137997,0.6333587734015897,Revision manual,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,12749,48,quite rich / No_tiene,quite rich,,muy cualificado,43-48,1.0,0.25,0.6147386076544852,0.0,1.0,3.864738607654485,0.7556082341863362,Rechazado,Credit_risk_v1
female,0-25,rent,radio/TV,alto riesgo,1366,9,little / little,little,little,cualificado,7-12,0.75,0.75,0.0824692444233059,0.3,1.0,2.882469244423306,0.5635613988385514,Revision manual,Credit_risk_v1
male,26-35,rent,car,bajo riesgo,2002,12,little / moderate,little,moderate,cualificado,7-12,0.5,0.75,0.11647118646192987,0.3,0.0,1.66647118646193,0.32581746874961803,Aprobado automatico,Credit_risk_v1
male,46-55,own,furniture/equipment,alto riesgo,6872,24,little / little,little,little,cualificado,19-24,0.75,0.75,0.26758052058674353,0.3,1.0,4.067580520586743,0.7952665488123649,Rechazado,Credit_risk_v1
male,46-55,own,car,bajo riesgo,697,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,0.0,1.91647118646193,0.3746958219123508,Aprobado automatico,Credit_risk_v1
female,0-25,rent,furniture/equipment,alto riesgo,1049,18,little / little,little,little,cualificado,13-18,0.75,0.75,0.18946457081379978,0.3,1.0,2.9894645708137997,0.584480420238857,Revision manual,Credit_risk_v1
male,36-45,free,car,bajo riesgo,10297,48,little / little,little,little,cualificado,43-48,0.75,0.75,0.6147386076544852,0.3,0.0,3.414738607654485,0.6676271984934171,Rechazado,Credit_risk_v1
male,56-65,own,radio/TV,alto riesgo,1867,30,No_tiene / No_tiene,,,cualificado,25-30,1.0,1.0,0.34974096978557817,0.3,1.0,3.649740969785578,0.7135733122946971,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,1344,12,little / little,little,little,no cualificado,7-12,0.75,0.75,0.11647118646192987,0.6,0.0,2.2164711864619298,0.4333498457076301,Aprobado automatico,Credit_risk_v1
male,0-25,own,furniture/equipment,alto riesgo,1747,24,little / little,little,little,no cualificado,19-24,0.75,0.75,0.26758052058674353,0.6,1.0,3.3675805205867437,0.6584071599567133,Rechazado,Credit_risk_v1
female,0-25,own,radio/TV,alto riesgo,1670,9,little / moderate,little,moderate,cualificado,7-12,0.5,0.75,0.0824692444233059,0.3,1.0,2.632469244423306,0.5146830456758186,Revision manual,Credit_risk_v1
male,26-35,own,car,bajo riesgo,1224,9,little / No_tiene,little,,cualificado,7-12,1.0,0.75,0.0824692444233059,0.3,0.0,2.132469244423306,0.41692633935035306,Aprobado automatico,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,522,12,quite rich / No_tiene,quite rich,,cualificado,7-12,1.0,0.25,0.11647118646192987,0.3,1.0,2.66647118646193,0.5213308814005491,Revision manual,Credit_risk_v1
female,0-25,own,radio/TV,alto riesgo,1498,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,1.0,2.91647118646193,0.5702092345632819,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1919,30,moderate / moderate,moderate,moderate,muy cualificado,25-30,0.5,0.5,0.34974096978557817,0.0,1.0,2.3497409697855782,0.45940587584848674,Aprobado automatico,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,745,9,little / rich,little,rich,no cualificado,7-12,0.0,0.75,0.0824692444233059,0.6,1.0,2.432469244423306,0.47558036314563235,Aprobado automatico,Credit_risk_v1
male,26-35,rent,radio/TV,alto riesgo,2063,6,little / moderate,little,moderate,muy cualificado,0-6,0.5,0.75,0.050697028491100485,0.0,1.0,2.3006970284911006,0.4498171275161515,Aprobado automatico,Credit_risk_v1
male,36-45,free,education,bajo riesgo,6288,60,little / moderate,little,moderate,cualificado,55-60,0.5,0.75,0.8034937533355228,0.3,0.0,3.3534937533355227,0.6556530080182077,Rechazado,Credit_risk_v1
male,46-55,own,car,bajo riesgo,6842,24,No_tiene / No_tiene,,,muy cualificado,19-24,1.0,1.0,0.26758052058674353,0.0,0.0,3.2675805205867436,0.6388558186916202,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,3527,12,No_tiene / No_tiene,,,muy cualificado,7-12,1.0,1.0,0.11647118646192987,0.0,0.0,3.11647118646193,0.6093119170934681,Revision manual,Credit_risk_v1
male,26-35,own,car,bajo riesgo,1546,10,little / No_tiene,little,,no cualificado,7-12,1.0,0.75,0.09358387076573756,0.6,0.0,2.4435838707657376,0.4777534216721811,Aprobado automatico,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,929,24,No_tiene / No_tiene,,,cualificado,19-24,1.0,1.0,0.26758052058674353,0.3,1.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,1455,4,little / No_tiene,little,,no cualificado,0-6,1.0,0.75,0.031165420706838875,0.6,0.0,2.381165420706839,0.4655497774887841,Aprobado automatico,Credit_risk_v1
female,46-55,rent,furniture/equipment,alto riesgo,1845,15,little / little,little,little,cualificado,13-18,0.75,0.75,0.1522335991272839,0.3,1.0,2.952233599127284,0.5772012659081162,Revision manual,Credit_risk_v1
female,26-35,own,car,bajo riesgo,8358,48,quite rich / moderate,quite rich,moderate,cualificado,43-48,0.5,0.25,0.6147386076544852,0.3,0.0,2.664738607654485,0.5209921390052188,Revision manual,Credit_risk_v1
male,26-35,free,furniture/equipment,alto riesgo,3349,24,quite rich / little,quite rich,little,cualificado,19-24,0.75,0.25,0.26758052058674353,0.3,1.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,2859,12,No_tiene / No_tiene,,,muy cualificado,7-12,1.0,1.0,0.11647118646192987,0.0,0.0,3.11647118646193,0.6093119170934681,Revision manual,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,1533,18,little / No_tiene,little,,no cualificado,13-18,1.0,0.75,0.18946457081379978,0.6,1.0,3.5394645708138,0.6920127971968691,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,3621,24,moderate / No_tiene,moderate,,cualificado,19-24,1.0,0.5,0.26758052058674353,0.3,1.0,4.067580520586743,0.7952665488123649,Rechazado,Credit_risk_v1
male,36-45,own,business,bajo riesgo,3590,18,little / moderate,little,moderate,desempleado,13-18,0.5,0.75,0.18946457081379978,1.0,0.0,3.4394645708138,0.672461455931776,Rechazado,Credit_risk_v1
male,0-25,own,business,bajo riesgo,2145,36,little / little,little,little,cualificado,31-36,0.75,0.75,0.43527528164806206,0.3,0.0,2.235275281648062,0.4370262985292837,Aprobado automatico,Credit_risk_v1
female,26-35,rent,car,bajo riesgo,4113,24,quite rich / moderate,quite rich,moderate,cualificado,19-24,0.5,0.25,0.26758052058674353,0.3,0.0,2.3175805205867435,0.45311807667323567,Aprobado automatico,Credit_risk_v1
female,26-35,own,furniture/equipment,alto riesgo,10974,36,little / No_tiene,little,,muy cualificado,31-36,1.0,0.75,0.43527528164806206,0.0,1.0,4.185275281648062,0.8182774531985993,Rechazado,Credit_risk_v1
female,26-35,own,car,bajo riesgo,1893,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,0.0,1.91647118646193,0.3746958219123508,Aprobado automatico,Credit_risk_v1
female,56-65,rent,radio/TV,alto riesgo,1231,24,rich / little,rich,little,muy cualificado,19-24,0.75,0.0,0.26758052058674353,0.0,1.0,2.0175805205867436,0.3944640528779564,Aprobado automatico,Credit_risk_v1
male,46-55,own,radio/TV,alto riesgo,3656,30,No_tiene / rich,,rich,no cualificado,25-30,0.0,1.0,0.34974096978557817,0.6,1.0,3.9497409697855783,0.7722273360899765,Rechazado,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,1154,9,little / moderate,little,moderate,no cualificado,7-12,0.5,0.75,0.0824692444233059,0.6,1.0,2.932469244423306,0.5733370694710979,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,4006,28,little / little,little,little,no cualificado,25-30,0.75,0.75,0.3219516401426915,0.6,0.0,3.4219516401426917,0.6690374430907485,Rechazado,Credit_risk_v1
male,26-35,free,furniture/equipment,alto riesgo,3069,24,moderate / moderate,moderate,moderate,cualificado,19-24,0.5,0.5,0.26758052058674353,0.3,1.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
male,26-35,rent,radio/TV,alto riesgo,1740,6,little / No_tiene,little,,cualificado,0-6,1.0,0.75,0.050697028491100485,0.3,1.0,3.1006970284911004,0.6062278576368964,Revision manual,Credit_risk_v1
male,46-55,own,car,bajo riesgo,2353,21,little / moderate,little,moderate,cualificado,19-24,0.5,0.75,0.22796289202471912,0.3,0.0,2.777962892024719,0.5431290052374028,Revision manual,Credit_risk_v1
male,26-35,own,car,bajo riesgo,3556,15,No_tiene / No_tiene,,,cualificado,13-18,1.0,1.0,0.1522335991272839,0.3,0.0,3.4522335991272834,0.6749579722335816,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,2397,24,quite rich / No_tiene,quite rich,,cualificado,19-24,1.0,0.25,0.26758052058674353,0.3,1.0,3.8175805205867435,0.7463881956496323,Rechazado,Credit_risk_v1
male,0-25,own,repairs,bajo riesgo,454,6,little / moderate,little,moderate,no cualificado,0-6,0.5,0.75,0.050697028491100485,0.6,0.0,1.9006970284911007,0.3716117624557791,Aprobado automatico,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,1715,30,No_tiene / moderate,,moderate,cualificado,25-30,0.5,1.0,0.34974096978557817,0.3,1.0,3.149740969785578,0.6158166059692316,Revision manual,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,2520,27,quite rich / moderate,quite rich,moderate,no cualificado,25-30,0.5,0.25,0.30820346803447984,0.6,1.0,3.65820346803448,0.7152278442068924,Rechazado,Credit_risk_v1
female,46-55,rent,radio/TV,alto riesgo,3568,15,little / No_tiene,little,,muy cualificado,13-18,1.0,0.75,0.1522335991272839,0.0,1.0,3.9022335991272836,0.7629390079265006,Rechazado,Credit_risk_v1
male,26-35,rent,radio/TV,alto riesgo,7166,42,No_tiene / No_tiene,,,cualificado,37-42,1.0,1.0,0.5237211981383231,0.3,1.0,4.823721198138323,0.9431021931246616,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,3939,11,little / little,little,little,no cualificado,7-12,0.75,0.75,0.10492336888023829,0.6,0.0,3.2049233688802383,0.6266055051344942,Revision manual,Credit_risk_v1
male,0-25,own,repairs,bajo riesgo,1514,15,moderate / moderate,moderate,moderate,cualificado,13-18,0.5,0.5,0.1522335991272839,0.3,0.0,1.452233599127284,0.2839311469317195,Aprobado automatico,Credit_risk_v1
male,36-45,own,car,bajo riesgo,7393,24,little / No_tiene,little,,no cualificado,19-24,1.0,0.75,0.26758052058674353,0.6,0.0,3.6175805205867437,0.7072855131194461,Rechazado,Credit_risk_v1
female,26-35,rent,car,bajo riesgo,1193,24,little / little,little,little,desempleado,19-24,0.75,0.75,0.26758052058674353,1.0,0.0,2.7675805205867436,0.5410991123661547,Revision manual,Credit_risk_v1
male,36-45,rent,business,bajo riesgo,7297,60,little / little,little,little,cualificado,55-60,0.75,0.75,0.8034937533355228,0.3,0.0,3.6034937533355227,0.7045313611809405,Rechazado,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,2831,30,little / No_tiene,little,,cualificado,25-30,1.0,0.75,0.34974096978557817,0.3,1.0,4.399740969785578,0.8602083717828953,Rechazado,Credit_risk_v1
female,56-65,own,radio/TV,alto riesgo,1258,24,quite rich / rich,quite rich,rich,no cualificado,19-24,0.0,0.25,0.26758052058674353,0.6,1.0,2.1175805205867437,0.4140153941430495,Aprobado automatico,Credit_risk_v1
female,56-65,own,radio/TV,alto riesgo,753,6,little / moderate,little,moderate,cualificado,0-6,0.5,0.75,0.050697028491100485,0.3,1.0,2.6006970284911004,0.5084711513114307,Revision manual,Credit_risk_v1
male,36-45,own,business,bajo riesgo,2427,18,No_tiene / moderate,,moderate,cualificado,13-18,0.5,1.0,0.18946457081379978,0.3,0.0,2.9894645708137997,0.584480420238857,Revision manual,Credit_risk_v1
male,46-55,own,car,bajo riesgo,2538,24,little / No_tiene,little,,no cualificado,19-24,1.0,0.75,0.26758052058674353,0.6,0.0,3.6175805205867437,0.7072855131194461,Rechazado,Credit_risk_v1
